country,quarter,year,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,ENSO,PRITHVI_MOISTURE_STD,PRITHVI_HEAT_STD
BRA,1/1/1776,1776,0,0,0,0,-1.78037735222249,1.69226981702154,-1.98017760705423
BRA,4/1/1776,1776,0.8247402860311,-0.0343942442395507,0.105329485087354,0.0417876125805938,1.15214920720793,0.44266215755847,0.579130385619081
BRA,7/1/1776,1776,0.660942082293165,0.135754139334894,-0.114066002028281,0.0138228409198808,1.08279027000029,1.51948101825463,-0.406713476598282
BRA,10/1/1776,1776,0.975840139325891,0.0837959844998341,0.127407536912598,-0.0449006901099788,1.72925778230128,1.42716227515915,1.41507209774357
BRA,1/1/1777,1777,1.30764039678205,0.0652468766794045,0.009484832991736,-0.0214688119905712,-1.26758384268089,0.620197046680041,-1.25758700093441
BRA,4/1/1777,1777,1.08876828565745,0.0997214498798063,-0.104643641908561,0.0444340093419942,-2.0734268521663,-1.11885549027224,1.03203528873431
BRA,7/1/1777,1777,-0.0133508419844798,0.190749948852728,-0.15769737520243,0.241472182741928,-1.53428768002271,-1.19181857538742,1.34590421291622
BRA,10/1/1777,1777,-0.671221992116898,0.166158012105528,0.000719287877165353,0.103013827757511,-1.17687931006336,1.6870481212035,0.46632674259417
BRA,1/1/1778,1778,0.359755433597444,0.269714635864739,0.0245457497091242,0.0272265906485069,0.284594259471248,-0.767941046350154,-0.987290924545695
BRA,4/1/1778,1778,-0.166059061062642,0.346678580498238,-0.0930423533096242,0.0844128294538733,0.407552390690017,-0.155636370004635,-1.58508559444116
BRA,7/1/1778,1778,-0.200500951548328,0.227309581916721,0.0166233663658942,-0.0205848243257252,-0.504066762016546,-0.629622550650813,-1.26931681901464
BRA,10/1/1778,1778,-0.432035686404103,0.253181931290627,0.0274135888493934,-0.233762825283752,-0.888232433949166,-0.225154267599691,0.931925534862082
BRA,1/1/1779,1779,-0.496204391533547,0.328594842790704,-0.00370647302655683,-0.020816199270338,-0.26448893065845,-0.778382876933706,2.17775911811447
BRA,4/1/1779,1779,-0.752322828026182,0.302532501787014,0.033126585481353,-0.0764966287883109,-0.546946319795938,-1.7638382521801,0.446000659693619
BRA,7/1/1779,1779,-1.37781638591662,0.24586981647902,0.0650469018853906,0.016477361307649,1.42066735204412,1.6082347570195,-1.93118713320674
BRA,10/1/1779,1779,-0.296999167489203,0.219952540527492,0.120337542902133,-0.154136645438427,0.501831317915242,0.271479557286801,0.71285459482823
BRA,1/1/1780,1780,-0.0415518596067501,0.278563867259955,0.0902793858227358,-0.113059551805404,-0.548797573930307,0.849005194626006,-1.19993487680702
BRA,4/1/1780,1780,0.193276030987441,0.205081502028781,-0.0571013575985974,0.0125135013114237,0.283559700759344,1.30005389403174,0.378464959479214
