country,quarter,year,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,ENSO,PRITHVI_MOISTURE_STD,PRITHVI_HEAT_STD
BRA,1/1/2006,2006,0,0,0,0,0.101892638485219,-1.0902107535709,0.360462625264529
BRA,4/1/2006,2006,-0.776457433831456,-0.0148615234467765,0.00396295060882663,-0.0997878282180711,1.01888518584389,0.0131237125023282,-0.589193701787623
BRA,7/1/2006,2006,-0.573374386176639,0.173172267359366,-0.143145774951633,0.00884433441429462,0.579000844480252,1.41514947709978,1.13304727670615
BRA,10/1/2006,2006,0.376082601142984,0.0828621033633136,0.109999253530138,0.314716934969925,-0.104090951442286,-1.7425455025085,1.02222266605478
BRA,1/1/2007,2007,-0.562293193107383,-0.12886581414012,0.306141344805001,0.269004280158121,1.52590701494912,2.23064185712217,0.37913714115555
BRA,4/1/2007,2007,0.688276112629857,0.0182238724283281,0.323916021315364,0.0441000576505825,1.83248726677718,-0.543187553913813,1.02949100925516
BRA,7/1/2007,2007,0.271294850635672,-0.075678246225102,0.157126451793424,-0.0145246187665348,-0.581577287789507,0.0415535402161113,0.510702718007098
BRA,10/1/2007,2007,0.155731781691915,0.0496860502162376,0.106860878195015,-0.0248487015558677,0.106457660604388,1.59761776504896,0.612134828680982
BRA,1/1/2008,2008,0.968331865945985,0.171797603380632,0.0600604366615823,-0.0830052187216221,0.131599560873976,-0.9195137991956,-0.490912711740102
BRA,4/1/2008,2008,0.240044372427895,0.21101234580513,-0.000668216422789417,-0.0856031904683286,0.40100361112454,-0.547287822804999,-0.994111622827265
BRA,7/1/2008,2008,0.0608053168907594,0.110338401763803,0.0064297011484228,-0.0102016691486563,0.951218378781948,-0.816430266366644,-0.696979120863303
BRA,10/1/2008,2008,-0.556951426914257,0.104367160876292,-0.0137023806926907,-0.0797990088069159,0.781376210701015,-1.88386782227491,0.0422058752006341
BRA,1/1/2009,2009,-1.45944197079818,0.0785447795906268,0.128269839377333,-0.191495103685657,-0.966746217732271,0.0618641528199672,0.611698551359856
BRA,4/1/2009,2009,-0.860389602544045,0.163022020937394,0.0178427301468905,-0.301489559066991,0.5061325638597,-1.27165238482067,1.19611999175085
BRA,7/1/2009,2009,-1.34088845737168,0.0964436696524163,-0.151251369313974,-0.244984552829653,-0.495472859947625,-1.2814505609183,0.939669285656084
BRA,10/1/2009,2009,-1.61085835927082,0.0352163094580578,-0.12537805508434,-0.192678296787222,-0.794518516188605,2.23893369185001,0.527155835139487
BRA,1/1/2010,2010,-0.0539285373225781,0.0998695603025519,-0.176509566827966,-0.130079438204038,0.992129456303581,0.121391881722279,-1.32449881964922
BRA,4/1/2010,2010,0.0648202432139376,0.092932929905412,-0.00324522812962411,-0.127719853376556,0.665355843070574,-1.6799809155662,0.113815969022944
BRA,7/1/2010,2010,-0.889464326330391,-0.019791359773348,-0.00888832512567765,-0.0118900198026477,0.211956204051511,0.353967845362231,-0.403082445357117
BRA,10/1/2010,2010,-0.575616491238113,-0.100902739139245,0.100977488802183,0.0216543463002435,1.7995162305448,-0.155158469162537,-1.25335433606389
BRA,1/1/2011,2011,-0.458439122165245,0.0728886627554551,-0.041588528586996,0.0796049115108855,0.366935858649812,0.450589715232536,0.386452420410461
BRA,4/1/2011,2011,-0.0558340283546924,0.0381410538444653,-0.112142728517705,-0.0548440387882212,-0.81960214731772,0.779534969471382,0.657996750249503
BRA,7/1/2011,2011,0.304665118128898,-0.246823763747097,-0.119437308103193,0.0177258684104877,-1.15792100096165,0.138467878245345,-1.06781626288228
BRA,10/1/2011,2011,0.404642327665369,-0.280146839751353,-0.101020121205584,0.196615930980005,0.120057266094208,-0.504902815532181,0.869348047941202
BRA,1/1/2012,2012,0.121700653278256,-0.229154764715274,-0.16075781086886,-0.0452427981939433,-0.336802459555809,0.798784784768394,-0.629844694732563
BRA,4/1/2012,2012,0.476982155997374,-0.359298980511982,-0.168311767911305,-0.164969227079858,0.785889322705177,-0.426348140399984,0.938831262161578
BRA,7/1/2012,2012,0.103081525937978,-0.14699449517378,-0.308373584945081,-0.0703501713638352,-0.22703176914069,-0.548707137475457,-0.798045684755628
BRA,10/1/2012,2012,0.156782563946479,-0.0337918595141301,-0.10357642353611,0.00424884904593309,-0.520080070943878,-0.106912471158084,-0.660959326974303
BRA,1/1/2013,2013,0.00552170281944503,-0.0847925118443485,0.101768488877033,-0.0820318909499561,-0.0346255273971101,-0.714576654581161,-0.40349549062084
BRA,4/1/2013,2013,-0.274807728321467,-0.0216091542796098,-0.00644490185724902,-0.0639256126215812,0.487979794475219,-2.08511818776102,0.285319465686072
BRA,7/1/2013,2013,-1.28721121778434,0.0689411730914471,-0.0859659527374961,0.0531925042106369,1.75722286117157,-0.0926718407626303,-0.115918348915313
BRA,10/1/2013,2013,-1.20073502939272,0.0654703872380223,-0.19256949134697,0.187140581798707,1.51235173026594,-0.00293275823012026,0.12549061925692
BRA,1/1/2014,2014,-0.946944837034175,-0.104233086428281,-0.135996763539647,0.100308146411289,-0.253896235434977,1.02235209619785,0.818594146042076
BRA,4/1/2014,2014,-0.100857179165071,-0.0995027614340005,-0.0993876942506221,-0.00756938359560293,0.844049815701855,-0.439235205640082,0.427914918118913
BRA,7/1/2014,2014,-0.171073770967745,-0.23738955684072,-0.110990428476673,0.0387063028447595,0.494150985170635,-1.0924102191869,-1.68652822027323
BRA,10/1/2014,2014,-0.602860843923418,-0.199384185536993,-0.0714023220536869,0.0154884630016127,-0.698231323756863,1.05635994555455,1.03328527982395
BRA,1/1/2015,2015,0.197424299356478,-0.103299472064884,-0.0899713448460243,-0.0875370059833184,-0.229296141024829,1.97125684769579,-0.549843847802312
BRA,4/1/2015,2015,1.07832252834901,-0.0517290734011078,-0.0137477030169517,-0.0914373583958916,-0.991779234564436,-1.3493712126994,-1.24261733080907
BRA,7/1/2015,2015,0.050912769066744,0.00786281081008326,0.0530632832447084,-0.155292691268341,-1.02665857636902,1.15748002809074,1.09018885593483
BRA,10/1/2015,2015,0.793911670193978,0.0726470035289976,-0.0303103896554815,0.0638104118834228,-0.267592653585128,0.267316120334531,0.80705509286113
BRA,1/1/2016,2016,0.899719770550789,0.0557789101297304,0.0285609707216141,0.117869197310569,1.11326729489176,-0.578375707348663,0.620431832725991
BRA,4/1/2016,2016,0.315278996204755,0.0342889224220298,-0.0650615421560315,0.0119655766232044,-0.15044115542656,-0.177143547770483,-0.39328219031411
BRA,7/1/2016,2016,0.269342614191563,0.115603885910738,-0.262728516053166,0.0601485743406866,0.795896044672253,-0.3409716384392,0.0431036924989433
BRA,10/1/2016,2016,-0.0224317613416803,0.142720973873248,-0.228447588188292,-0.0133533024609488,0.226693027696988,-1.15687344162411,0.055033205714593
BRA,1/1/2017,2017,-0.547895741559538,0.0951967249151868,-0.23742213580791,-0.0543119998813992,0.124682091581237,-0.0598981091285356,0.392474395621484
BRA,4/1/2017,2017,-0.295682931384052,-0.0433362573133824,-0.1726747144911,-0.141726957485106,-0.521897387930011,1.1331182982813,-0.729667359721082
BRA,7/1/2017,2017,0.34162323957441,0.0836082790206156,-0.110467727379978,-0.0914538847099068,-0.445612619359846,1.50787692690836,-0.724238893779848
BRA,10/1/2017,2017,1.01742154388747,0.0655776269594671,0.0444877076962582,-0.110688512549536,1.04268908630452,-1.53350242258094,-1.20996002657722
BRA,1/1/2018,2018,0.119358012637418,0.0474293470025385,-0.00808462946121288,0.00520535858857966,0.322800241003214,-1.82383317609114,-0.626355154067481
BRA,4/1/2018,2018,-0.785113130896033,-0.0621626561697294,0.0142306404913708,0.019966969343035,0.445452913802153,-0.0325495585514941,0.554070417375395
BRA,7/1/2018,2018,-0.306861439453582,-0.0799405290575842,-0.0980535241721152,0.0765102191051403,0.295884227350294,1.38068568414452,0.154319638605807
BRA,10/1/2018,2018,0.411598048062939,0.0352162842269605,-0.137619091265357,0.0316310500745235,-1.81762183541223,-0.441025166216883,-0.101751460764366
BRA,1/1/2019,2019,0.114117184746424,0.161234645860725,-0.15681225608324,0.187809395079285,0.285126633742317,1.20316111321886,1.03350529458265
BRA,4/1/2019,2019,0.705544595975838,0.0366643409650237,-0.266874566021906,0.133511204125998,-1.06962069107353,0.920095732663322,0.0943206141847689
BRA,7/1/2019,2019,0.9066311643145,-0.0517436321403025,-0.094029413919941,0.0943881747321513,0.890679023939695,0.767578811891079,0.474071749524943
BRA,10/1/2019,2019,0.992964497942795,-0.0536635086831762,-0.0582838425569176,0.36565887971803,-0.182837015452717,0.535537617169944,0.864955482645375
BRA,1/1/2020,2020,0.942319042887549,0.0508985748303882,0.00827603629040016,0.14479241604617,0.676940313029004,1.04250073819878,0.587538405812049
BRA,4/1/2020,2020,1.09925789708656,-0.078482250256112,0.0147449990723638,-0.023642839774884,0.278269834156615,0.600826940945795,-0.934418642277331
BRA,7/1/2020,2020,1.00654735545374,-0.0912070024153975,0.175447226995932,-0.00716235569398566,0.35685433787504,-1.61692829684096,-0.279863013548621
BRA,10/1/2020,2020,0.0189739142616238,-0.0702731434945945,-0.000775696060627259,-0.0758380058154156,0.803100585078527,-0.444322780667896,0.502298951436378
BRA,1/1/2021,2021,-0.203997572111247,-0.0374603085753922,-0.0581373544118036,0.0474575794489242,0.175026757969076,1.31350595681302,-0.67788856035028
BRA,4/1/2021,2021,0.535467669047174,-0.0161493078995241,-0.171867275431278,-0.0786612248035312,0.427940815840109,0.772202259702816,-0.256031696362607
BRA,7/1/2021,2021,0.850973502744562,0.0076840438901399,-0.0871438998369678,-0.0821769357764097,-1.79803034763854,-0.23980917178759,2.00972750970554
BRA,10/1/2021,2021,0.549352885742893,0.109549855915078,-0.127931776315799,-0.114311628534736,1.89795332337199,1.16536450546433,0.857667460958377
BRA,1/1/2022,2022,1.05908988054197,0.0918403260271375,-0.1610263556628,-0.26847231581133,0.486501533381147,1.72621506500833,1.70306614108465
BRA,4/1/2022,2022,1.61469966054633,0.122591102104172,-0.190612218892052,-0.124953525463551,-0.527893696740667,0.649456725935376,0.305398554484506
BRA,7/1/2022,2022,1.34254120170386,0.0214182814965842,-0.241555304195939,0.0511701319967917,-0.217844732668827,-1.04892932307176,-1.74647884641669
BRA,10/1/2022,2022,0.373581716127194,0.0122989993499777,-0.0541770666932692,0.0697271110416664,-2.273597086854,0.442662408837528,1.65096524669599
BRA,1/1/2023,2023,0.557562026730747,0.00982707034577118,0.169447041742701,0.0174165241695474,-0.830674798931598,-1.08316502086477,1.3647666786371
BRA,4/1/2023,2023,-0.0421758621264118,-0.0494653090921292,-0.00896036885197843,-0.169289640050193,-0.302400779137654,0.993473418285574,1.90761981505808
BRA,7/1/2023,2023,0.411173751424404,-0.00470427711223768,-0.0725273536422598,-0.0296212883012657,0.197434756857325,-0.393329670845626,0.1951621939265
BRA,10/1/2023,2023,-0.0292002978516082,0.142345547257833,-0.0424177342854382,-0.109262808637415,-1.90248085259476,0.78261458697308,-0.127528653964285
BRA,1/1/2024,2024,0.379190990947541,0.0713777277693514,-0.119078364907709,-0.123449273512558,-1.2319713811761,1.71604257968772,-0.619711880447834
BRA,4/1/2024,2024,1.32952749319196,0.224054797922895,-0.0910928696633794,-0.013111635745099,1.33079851987753,1.23412067397333,-2.02596074239536
BRA,7/1/2024,2024,1.5204139985224,0.0356746734829567,-0.187996907889083,-0.0352457835760233,-0.00766746703604729,-0.142050228131465,-0.218430652294364
BRA,10/1/2024,2024,0.791728261685695,-0.11692497743545,-0.169147052570149,-0.20056335816748,1.04851070773202,0.60232242805388,-0.175908922686095
BRA,1/1/2025,2025,0.826143010565805,-0.00494760081510735,-0.163556447072921,-0.202704358386593,-1.00493073189453,1.21937909021979,-0.45113789153608
BRA,4/1/2025,2025,1.19745901762818,-0.0998506740124224,0.0680012340771386,0.0354643473651364,0.75398561371166,-0.535097799939187,0.833613393393029
